Review Number, Class ID, Comment Sentiment Score, Rating 
5075, KORE002  CM, 0.9483, 5
5076, KORE044  CM, 0.9837, 5
5077, KORE044  CM, 0.9246, 5
5078, RUSS002  PO, 0.91, 4
5079, SPAN002  PO, 0.7075, 4
5080, SPAN002  PO, 0.9725, 4
5081, SPAN100  SC, 0.9345, 5
5082, SPAN108  PO, 0.9928, 5
5083, SPAN108  PO, 0.875, 5
5084, SPAN108  PO, 0.2144, 5
5085, SPAN108  PO, 0.9312, 4
5086, SPAN108  PO, 0.9821, 5
5087, SPAN108  PO, 0.9545, 5
5088, SPAN108  PO, 0.4767, 5
5089, SPAN108  PO, 0.9153, 5
5090, SPAN108  PO, 0.5563, 5
5091, SPAN108  PO, 0.9604, 5
5092, SPAN108  PO, 0.0, 4
5093, SPAN142  PO, 0.9652, 5
5094, SPAN142  PO, 0.9806, 5
5095, SPAN142  PO, 0.726, 5
5096, SPAN142  PO, 0.9764, 5
5097, GRMT014  PO, 0.9709, 5
5098, GRMT170  PO, -0.4552, 3
5099, GRMT170  PO, 0.9804, 4
5100, JPNT179  PO, 0.9754, 4
5101, JPNT179  PO, 0.4404, 5
5102, AMST103  JT, 0.9724, 5
5103, HIST020  PO, 0.9839, 5
5104, HIST020  PO, 0.9776, 5
5105, HIST020  PO, 0.9576, 5
5106, HIST020  PO, 0.9906, 5
5107, HIST020  PO, -0.1315, 2
5108, HIST020  PO, 0.9671, 1
5109, HIST020  PO, 0.1885, 2
5110, HIST020  PO, 0.6369, 5
5111, HIST020  PO, 0.457, 3
5112, HIST020  PO, 0.6666, 4
5113, HIST020  PO, 0.9123, 5
5114, HIST020  PO, -0.2698, 2
5115, HIST020  PO, 0.9026, 5
5116, HIST020  PO, 0.9694, 5
5117, HIST020  PO, 0.946, 5
5118, HIST020  PO, 0.1513, 5
5119, HIST020  PO, 0.8799, 5
5120, HIST020  PO, 0.9824, 4
5121, HIST020  PO, 0.4497, 4
5122, HIST020  PO, 0.5927, 4
5123, HIST020  PO, 0.9265, 5
5124, HIST020  PO, 0.4588, 5
5125, HIST020  PO, 0.9081, 5
5126, HIST025  CH, 0.8795, 5
5127, HIST025  CH, 0.8792, 4
5128, HIST025  CH, 0.8225, 5
5129, HIST025  CH, 0.7787, 4
5130, HIST181  PZ, 0.9869, 5
5131, MS  153  PO, -0.357, 4
5132, MS  153  PO, -0.1792, 5
5133, PSYC188  CM, 0.8625, 4
5134, SOC 150  CH, 0.9747, 4
5135, SOC 150  CH, 0.9565, 5
5136, SOC 150  CH, 0.7713, 5
5137, SOC 150  CH, 0.7339, 5
5138, SOC 150  CH, 0.0, 5
5139, SOC 150  CH, 0.9848, 5
5140, SOC 150  CH, 0.8858, 4
5141, SOC 150  CH, 0.8979, 5
5142, SOC 150  CH, 0.8906, 5
5143, SOC 150  CH, 0.9285, 5
5144, SOC 150  CH, 0.8934, 5
5145, SOC 150  CH, 0.9001, 5
5146, ANTH053  PO, 0.8826, 5
5147, ANTH115  SC, 0.9748, 4
5148, ANTH189L PO, 0.8885, 4
5149, ANTH189L PO, 0.9966, 5
5150, ANTH189L PO, 0.9175, 5
5151, ANTH189L PO, 0.6801, 5
5152, ANTH189L PO, 0.936, 5
5153, ANTH189L PO, 0.5251, 4
5154, ANTH189L PO, 0.9729, 5
5155, ANTH189L PO, 0.9666, 3
5156, ANTH189L PO, 0.8928, 4
5157, ART 021  PO, 0.0772, 5
5158, ART 021  PO, 0.7944, 4
5159, ART 021  PO, 0.9083, 5
5160, ART 021  PO, 0.991, 5
5161, ART 021  PO, 0.3291, 5
5162, ART 021  PO, 0.0, 5
5163, ART 021  PO, 0.9769, 4
5164, ART 021  PO, 0.915, 5
5165, ART 021  PO, 0.9041, 5
5166, ART 021  PO, 0.8462, 5
5167, ART 021  PO, 0.9232, 4
5168, ART 021  PO, -0.6647, 5
5169, ART 021  PO, 0.9819, 5
5170, ART 021  PO, 0.9769, 5
5171, ART 021  PO, 0.8173, 4
5172, ART 021  PO, 0.9657, 4
5173, ART 021  PO, 0.9654, 4
5174, ART 021  PO, 0.7808, 5
5175, ART 021  PO, 0.962, 5
5176, ART 021  PO, 0.6705, 4
5177, ART 021  PO, 0.6705, 4
5178, ART 021  PO, 0.4364, 4
5179, ART 021  PO, 0.9554, 4
5180, ART 021  PO, 0.8757, 4
5181, ART 021  PO, 0.6597, 4
5182, ART 021  PO, 0.9943, 5
5183, ART 021  PO, 0.927, 4
5184, ART 021  PO, 0.8703, 4
5185, ART 021  PO, 0.9758, 5
5186, ART 021  PO, 0.9323, 5
5187, ART 021  PO, 0.9823, 4
5188, ART 021  PO, 0.81, 5
5189, ART 021  PO, 0.7309, 4
5190, ART 021  PO, 0.9693, 5
5191, ART 021  PO, 0.9719, 5
5192, ART 021  PO, 0.6249, 5
5193, ART 021  PO, 0.9773, 5
5194, ART 021  PO, 0.4588, 5
5195, ART 104  PO, 0.929, 5
5196, ART 104  PO, 0.8089, 5
5197, ART 104  PO, 0.6369, 5
5198, ART 108  PO, 0.6124, 5
5199, ART 108  PO, 0.9612, 4
5200, ART 115  PO, 0.9891, 5
5201, ART 115  PO, 0.9273, 5
5202, ART 155  PO, 0.9497, 5
5203, ART 192  PO, 0.6931, 4
5204, ARHI001B PO, 0.25, 0
5205, ARHI001B PO, 0.85, 1
5206, ARHI001B PO, -0.868, 1
5207, ARHI166  PO, 0.9161, 5
5208, ARHI186G PO, 0.9292, 4
5209, ARHI186G PO, 0.9776, 3
5210, ARHI186G PO, 0.6911, 3
5211, ASAM090  PZ, 0.0, 4
5212, SOC 150  AA, 0.9325, 5
5213, SOC 150  AA, 0.9738, 5
5214, SOC 150  AA, 0.9882, 5
5215, HIST043  PO, 0.9918, 3
5216, HIST043  PO, 0.115, 2
5217, HIST043  PO, 0.9161, 2
5218, HIST043  PO, -0.7318, 1
5219, HIST043  PO, 0.9809, 5
5220, HIST043  PO, 0.9735, 5
5221, HIST043  PO, 0.9409, 5
5222, HIST043  PO, 0.9052, 4
5223, HIST043  PO, -0.0025, 4
5224, HIST043  PO, 0.2382, 4
5225, HIST043  PO, 0.7171, 4
5226, HIST043  PO, 0.818, 4
5227, HIST043  PO, 0.611, 3
5228, HIST062  PO, 0.9901, 5
5229, HIST062  PO, 0.9892, 4
5230, HIST062  PO, 0.5603, 2
5231, HIST062  PO, 0.9599, 4
5232, HIST062  PO, 0.9365, 3
5233, HIST062  PO, -0.0503, 5
5234, HIST062  PO, 0.9755, 5
5235, HIST062  PO, 0.9693, 5
5236, HIST062  PO, 0.9261, 1
5237, HIST062  PO, 0.9543, 3
5238, HIST062  PO, -0.8586, 1
5239, RLST049  PO, 0.9963, 4
5240, ASTR002  PO, 0.9449, 4
5241, ASTR002  PO, 0.8363, 4
5242, ASTR002  PO, 0.5719, 4
5243, ASTR002  PO, 0.8376, 5
5244, ASTR002  PO, 0.9823, 5
5245, ASTR002  PO, 0.9061, 4
5246, ASTR002  PO, 0.9883, 5
5247, ASTR002  PO, 0.9802, 5
5248, ASTR002  PO, 0.9464, 4
5249, ASTR002  PO, 0.8978, 5
5250, ASTR051  PO, 0.9934, 5
5251, ASTR051  PO, 0.9818, 5
5252, ASTR051  PO, 0.9738, 5
5253, ASTR051  PO, 0.9561, 5
5254, ASTR051  PO, 0.8063, 5
5255, ASTR051  PO, 0.9959, 5
5256, ASTR051  PO, 0.9532, 5
5257, ASTR051  PO, 0.9523, 5
5258, ASTR051  PO, 0.7543, 5
5259, ASTR051  PO, 0.9906, 4
5260, ASTR051  PO, 0.3583, 3
5261, ASTR051  PO, 0.2617, 3
5262, ASTR051  PO, 0.9069, 4
5263, ASTR051  PO, 0.9831, 5
5264, ASTR051  PO, 0.9174, 4
5265, ASTR051  PO, 0.9647, 4
5266, ASTR051  PO, 0.9284, 5
5267, ASTR051  PO, 0.5789, 4
5268, ASTR051  PO, -0.6601, 4
5269, ASTR051 LPO, -0.2361, 3
5270, ASTR051 LPO, 0.9026, 5
5271, ASTR062  HM, 0.936, 4
5272, ASTR062  HM, 0.8258, 5
5273, ASTR123  PO, 0.9726, 5
5274, ASTR123  PO, 0.9213, 4
5275, ASTR123  PO, 0.8779, 5
5276, ASTR123  PO, 0.4469, 5
5277, BIOL001A PO, 0.9036, 5
5278, BIOL001A PO, 0.9258, 3
5279, BIOL001A PO, 0.7906, 4
5280, BIOL001A PO, 0.9363, 2
5281, BIOL001A PO, 0.9404, 2
5282, BIOL001A PO, 0.9237, 5
5283, BIOL001A PO, -0.8021, 1
5284, BIOL001A PO, 0.6848, 1
5285, BIOL041C PO, 0.9117, 5
5286, BIOL041C PO, 0.0754, 5
5287, BIOL041C PO, 0.9902, 5
5288, BIOL041C PO, 0.6897, 4
5289, BIOL041C PO, 0.8731, 3
5290, BIOL041C PO, 0.84, 4
5291, BIOL041C PO, 0.9723, 4
5292, BIOL041C PO, 0.4391, 4
5293, BIOL041C PO, 0.7956, 5
5294, BIOL041C PO, 0.9875, 4
5295, BIOL041C PO, 0.9036, 5
5296, BIOL041C PO, 0.9762, 5
5297, BIOL041C PO, 0.9909, 4
5298, BIOL041C PO, 0.9682, 5
5299, BIOL041C PO, 0.8289, 5
5300, BIOL041C PO, 0.8476, 5
5301, BIOL041C PO, 0.9554, 4
5302, BIOL041C PO, 0.8784, 3
5303, BIOL041C PO, 0.985, 4
5304, BIOL041C PO, 0.9834, 5
5305, BIOL041C PO, 0.9777, 5
5306, BIOL041C PO, 0.884, 4
5307, BIOL041C PO, 0.9482, 3
5308, BIOL041C PO, 0.2728, 2
5309, BIOL041C PO, 0.802, 5
5310, BIOL041C PO, 0.5492, 4
5311, BIOL041C PO, 0.9752, 4
5312, BIOL041C PO, 0.3745, 4
5313, BIOL041C PO, 0.9059, 5
5314, BIOL041C PO, 0.9341, 3
5315, BIOL041C PO, 0.9955, 4
5316, BIOL041C PO, 0.9221, 5
5317, BIOL041C PO, 0.8414, 5
5318, BIOL041C PO, 0.8756, 5
5319, BIOL041C PO, 0.8347, 5
5320, BIOL041C PO, 0.7269, 4
5321, BIOL041C PO, 0.9604, 5
5322, BIOL041C PO, 0.5789, 5
5323, BIOL041C PO, 0.7269, 3
5324, BIOL041C PO, -0.4404, 3
5325, BIOL041C PO, 0.7843, 4
5326, BIOL041C PO, -0.5706, 2
5327, BIOL041C PO, 0.9881, 5
5328, BIOL041C PO, 0.6249, 5
5329, BIOL041C PO, 0.2716, 5
5330, BIOL041C PO, 0.2263, 3
5331, BIOL041C PO, 0.9722, 5
5332, BIOL041C PO, 0.8588, 4
5333, BIOL041C PO, 0.228, 5
5334, BIOL041C PO, 0.9118, 5
5335, BIOL041C PO, 0.8749, 2
5336, BIOL041C PO, 0.5423, 4
5337, BIOL041C PO, 0.4703, 4
5338, BIOL041C PO, 0.5574, 4
5339, BIOL041C PO, 0.9817, 5
5340, BIOL041C PO, 0.7955, 4
5341, BIOL041C PO, 0.9668, 5
5342, BIOL041C PO, 0.7033, 4
5343, BIOL041C PO, 0.9902, 5
5344, BIOL041C PO, 0.3384, 5
5345, BIOL041C PO, 0.9883, 5
5346, BIOL041C PO, 0.51, 5
5347, BIOL041C PO, 0.9891, 5
5348, BIOL041C PO, 0.079, 4
5349, BIOL041C PO, -0.0387, 4
5350, BIOL041C PO, 0.9868, 5
5351, BIOL041C PO, 0.9824, 5
5352, BIOL041C PO, 0.8989, 5
5353, BIOL041C PO, 0.9751, 5
5354, BIOL041C PO, 0.9611, 5
5355, BIOL041C PO, 0.9803, 4
5356, BIOL041C PO, 0.9251, 5
5357, BIOL041C PO, 0.9705, 5
5358, BIOL041C PO, 0.9137, 4
5359, BIOL041C PO, 0.9663, 5
5360, BIOL041C PO, 0.9832, 2
5361, BIOL041C PO, 0.9883, 5
5362, BIOL041C PO, -0.8994, 2
5363, BIOL041C PO, 0.9725, 2
5364, BIOL041C PO, -0.2592, 3
5365, BIOL041C PO, -0.6351, 1
5366, BIOL041C PO, 0.986, 5
5367, BIOL041C PO, 0.998, 5
5368, BIOL041C PO, 0.911, 4
5369, BIOL041C PO, -0.8574, 1
5370, BIOL041C PO, 0.4869, 3
5371, BIOL041C PO, 0.7021, 4
5372, BIOL041C PO, 0.9899, 4
5373, BIOL041C PO, 0.901, 3
5374, BIOL041C PO, 0.9824, 5
5375, BIOL041C PO, -0.0469, 3
5376, BIOL041C PO, 0.2544, 4
5377, BIOL041C PO, -0.3832, 2
5378, BIOL041C PO, 0.4019, 4
5379, BIOL041C PO, 0.7264, 4
5380, BIOL041C PO, 0.7938, 5
5381, BIOL041C PO, 0.9825, 5
5382, BIOL041C PO, 0.8805, 4
5383, BIOL041C PO, 0.9782, 5
5384, BIOL041C PO, -0.5746, 3
5385, BIOL041C PO, 0.0, 4
5386, BIOL041C PO, 0.6956, 3
5387, BIOL041C PO, -0.8252, 3
5388, BIOL041C PO, 0.8418, 4
5389, BIOL041C PO, 0.9505, 3
5390, BIOL041C PO, 0.0543, 5
5391, BIOL041C PO, 0.9941, 5
5392, BIOL041C PO, -0.7059, 2
5393, BIOL041C PO, 0.8883, 5
5394, BIOL041C PO, 0.0, 3
5395, BIOL041C PO, -0.1828, 2
5396, BIOL041C PO, -0.4404, 3
5397, BIOL041E PO, 0.8221, 4
5398, BIOL041E PO, 0.7847, 4
5399, BIOL041E PO, 0.9215, 5
5400, BIOL041E PO, 0.9366, 2
5401, BIOL041E PO, 0.8539, 3
5402, BIOL041E PO, 0.9939, 5
5403, BIOL041E PO, 0.9951, 5
5404, BIOL041E PO, 0.7256, 2
5405, BIOL041E PO, 0.6808, 3
5406, BIOL041E PO, 0.8718, 4
5407, BIOL041E PO, 0.9605, 5
5408, BIOL041E PO, 0.9386, 3
5409, BIOL041E PO, 0.5106, 4
5410, BIOL041E PO, 0.4767, 5
5411, BIOL041E PO, 0.9194, 5
5412, BIOL041E PO, 0.4464, 3
5413, BIOL041E PO, 0.8149, 3
5414, BIOL041E PO, -0.7766, 2
5415, BIOL041E PO, -0.0253, 3
5416, BIOL041E PO, 0.9514, 4
5417, BIOL041E PO, 0.7506, 4
5418, BIOL041E PO, 0.6249, 5
5419, BIOL041E PO, 0.7972, 4
5420, BIOL041E PO, 0.7176, 3
5421, BIOL041E PO, -0.8025, 4
5422, BIOL041E PO, 0.7122, 5
5423, BIOL041E PO, 0.9062, 1
5424, BIOL041E PO, 0.9879, 4
5425, BIOL041E PO, 0.976, 5
5426, BIOL041E PO, 0.9448, 5
5427, BIOL041E PO, 0.951, 4
5428, BIOL041E PO, 0.9892, 4
5429, BIOL041E PO, 0.0577, 2
5430, BIOL041E PO, -0.828, 3
5431, BIOL041E PO, 0.9335, 4
5432, BIOL041E PO, 0.9862, 5
5433, BIOL041E PO, 0.8773, 5
5434, BIOL041E PO, 0.7621, 4
5435, BIOL041E PO, 0.9737, 4
5436, BIOL041E PO, 0.0, 4
5437, BIOL041E PO, 0.9548, 5
5438, BIOL041E PO, 0.9184, 4
5439, BIOL041E PO, 0.7677, 5
5440, BIOL041E PO, 0.9448, 5
5441, BIOL041E PO, 0.9339, 3
5442, BIOL041E PO, -0.4005, 4
5443, BIOL041E PO, 0.0, 4
5444, BIOL041E PO, -0.2472, 1
5445, BIOL041E PO, 0.1979, 4
5446, BIOL041E PO, 0.9899, 1
5447, BIOL041E PO, 0.9382, 4
5448, BIOL041E PO, 0.3444, 4
5449, BIOL041E PO, 0.9063, 3
5450, BIOL041E PO, 0.4588, 4
5451, BIOL041E PO, 0.8431, 5
5452, BIOL041E PO, 0.7184, 5
5453, BIOL041E PO, 0.7684, 3
5454, BIOL041E PO, 0.7793, 5
5455, BIOL104  PO, -0.8756, 2
5456, BIOL104  PO, 0.7719, 4
5457, BIOL104  PO, 0.9692, 5
5458, BIOL104  PO, 0.2475, 4
5459, BIOL104  PO, 0.8878, 4
5460, BIOL104  PO, -0.6848, 4
5461, BIOL104  PO, 0.8271, 4
5462, BIOL116  PO, 0.9423, 4
5463, BIOL116  PO, 0.9729, 5
5464, BIOL165A PO, -0.8442, 4
5465, BIOL165A PO, -0.9688, 4
5466, BIOL165A PO, 0.4588, 5
5467, BIOL165A PO, 0.7105, 5
5468, BIOL165A PO, 0.6779, 5
5469, BIOL165A PO, 0.6326, 5
5470, BIOL169  PO, 0.9733, 4
5471, BIOL169  PO, 0.9978, 5
5472, BIOL169  PO, 0.3117, 4
5473, BIOL169  PO, 0.9689, 5
5474, BIOL169  PO, 0.9634, 5
5475, BIOL169  PO, 0.624, 4
5476, BIOL169  PO, 0.9817, 4
5477, BIOL169  PO, 0.9042, 5
5478, BIOL169  PO, 0.9389, 5
5479, BIOL169  PO, 0.9076, 5
5480, BIOL169  PO, 0.938, 4
5481, BIOL169  PO, 0.902, 5
5482, BIOL169  PO, 0.4588, 4
5483, BIOL169 LPO, 0.9889, 5
5484, BIOL169 LPO, 0.9906, 5
5485, BIOL169 LPO, 0.0, 5
5486, BIOL170  PO, 0.9129, 5
5487, BIOL170  PO, 0.8777, 5
5488, BIOL173  PO, -0.5126, 3
5489, BIOL173  PO, -0.5979, 2
5490, BIOL173  PO, 0.6705, 4
5491, BIOL173  PO, 0.9036, 5
5492, BIOL180  PO, 0.9902, 4
5493, BIOL194B PO, 0.991, 4
5494, NEUR168  PO, 0.9422, 5
5495, NEUR168  PO, 0.9432, 5
5496, NEUR168  PO, 0.9326, 3
5497, NEUR168  PO, 0.9373, 4
5498, NEUR178  PO, 0.8883, 4
5499, NEUR178  PO, 0.5709, 5
5500, NEUR178  PO, 0.9237, 4
5501, CHEM001B PO, 0.8658, 4
5502, CHEM001B PO, -0.9543, 2
5503, CHEM001B PO, 0.8201, 4
5504, CHEM001B PO, 0.3384, 5
5505, CHEM001B PO, 0.8467, 3
5506, CHEM001B PO, 0.9735, 4
5507, CHEM001B PO, 0.95, 4
5508, CHEM001B PO, 0.5187, 3
5509, CHEM001B PO, 0.7346, 4
5510, CHEM001B PO, 0.9646, 5
5511, CHEM001B PO, 0.7892, 3
5512, CHEM001B PO, 0.9168, 5
5513, CHEM001B PO, 0.6902, 2
5514, CHEM001B PO, -0.6273, 2
5515, CHEM001B PO, 0.9864, 5
5516, CHEM001B PO, 0.4588, 4
5517, CHEM001B PO, 0.408, 3
5518, CHEM001B PO, 0.9127, 4
5519, CHEM001B PO, 0.3597, 4
5520, CHEM001B PO, 0.5218, 4
5521, CHEM001B PO, 0.7469, 3
5522, CHEM001B PO, -0.1585, 2
5523, CHEM001B PO, 0.4075, 4
5524, CHEM001B PO, 0.9978, 4
5525, CHEM001B PO, 0.8831, 4
5526, CHEM001B PO, 0.7845, 4
5527, CHEM001B PO, 0.8591, 5
5528, CHEM001B PO, 0.9001, 3
5529, CHEM001B PO, 0.9316, 4
5530, CHEM001B PO, 0.8123, 4
5531, CHEM001B PO, 0.8016, 4
5532, CHEM001B PO, -0.9041, 3
5533, CHEM001B PO, 0.8487, 4
5534, CHEM001B PO, 0.9515, 4
5535, CHEM001B PO, 0.6249, 5
5536, CHEM001B PO, -0.0772, 3
5537, CHEM001B PO, 0.965, 4
5538, CHEM001B PO, 0.9451, 3
5539, CHEM001B PO, 0.7391, 4
5540, CHEM001B PO, 0.9862, 3
5541, CHEM001B PO, 0.6249, 4
5542, CHEM001B PO, -0.6145, 2
5543, CHEM001B PO, 0.9022, 4
5544, CHEM001B PO, 0.2716, 3
5545, CHEM001B PO, 0.792, 2
5546, CHEM001B PO, 0.9735, 4
5547, CHEM001B PO, 0.7617, 3
5548, CHEM001B PO, 0.5106, 4
5549, CHEM001B PO, 0.7003, 5
5550, CHEM001B PO, 0.8438, 4
5551, CHEM001B PO, 0.6818, 2
5552, CHEM001B PO, 0.9124, 3
5553, CHEM001B PO, 0.928, 5
5554, CHEM001B PO, 0.9332, 4
5555, CHEM001B PO, 0.964, 5
5556, CHEM001B PO, 0.8849, 5
5557, CHEM001B PO, 0.9616, 5
5558, CHEM001B PO, 0.9526, 5
5559, CHEM001B PO, 0.9388, 3
5560, CHEM001B PO, 0.9777, 4
5561, CHEM001B PO, 0.7343, 2
5562, CHEM001B PO, 0.8472, 3
5563, CHEM001B PO, 0.4012, 4
5564, CHEM001B PO, 0.6133, 1
5565, CHEM001B PO, -0.1016, 2
5566, CHEM001B PO, 0.7419, 5
5567, CHEM001B PO, 0.6586, 4
5568, CHEM001B PO, 0.243, 3
5569, CHEM001B PO, 0.8793, 4
5570, CHEM001B PO, 0.923, 5
5571, CHEM001B PO, 0.8516, 4
5572, CHEM001B PO, -0.763, 2
5573, CHEM001B PO, 0.9604, 4
5574, CHEM001B PO, 0.8654, 5
5575, CHEM001B PO, 0.891, 5
5576, CHEM001B PO, 0.8677, 5
5577, CHEM001B PO, 0.781, 4
5578, CHEM001B PO, 0.8969, 4
5579, CHEM001B PO, 0.4019, 3
5580, CHEM001B PO, 0.0, 4
5581, CHEM001B PO, 0.9557, 5
5582, CHEM001B PO, 0.1027, 1
5583, CHEM001B PO, 0.6563, 5
5584, CHEM001B PO, 0.933, 4
5585, CHEM001B PO, 0.9252, 4
5586, CHEM001B PO, 0.8655, 3
5587, CHEM001B PO, 0.9781, 5
5588, CHEM001B PO, 0.765, 5
5589, CHEM001B PO, 0.2063, 4
5590, CHEM001B PO, -0.8462, 2
5591, CHEM001BLPO, 0.9899, 5
5592, CHEM001BLPO, 0.0, 4
5593, CHEM001BLPO, 0.9764, 4
5594, CHEM001BLPO, 0.9465, 5
5595, CHEM001BLPO, 0.8749, 4
5596, CHEM001BLPO, 0.8674, 5
5597, CHEM001BLPO, 0.9588, 4
5598, CHEM001BLPO, 0.931, 4
5599, CHEM001BLPO, 0.8775, 4
5600, CHEM001BLPO, 0.7783, 4
5601, CHEM001BLPO, 0.9247, 4
5602, CHEM001BLPO, 0.8074, 4
5603, CHEM001BLPO, 0.875, 4
5604, CHEM001BLPO, 0.7693, 4
5605, CHEM001BLPO, 0.96, 5
5606, CHEM001BLPO, 0.6369, 5
5607, CHEM001BLPO, 0.7778, 4
5608, CHEM001BLPO, 0.9719, 4
5609, CHEM001BLPO, 0.0026, 3
5610, CHEM001BLPO, 0.6249, 4
5611, CHEM001BLPO, 0.9348, 4
5612, CHEM001BLPO, 0.2023, 5
5613, CHEM001BLPO, 0.3182, 3
5614, CHEM001BLPO, 0.9452, 4
5615, CHEM001BLPO, 0.9626, 5
5616, CHEM001BLPO, 0.7579, 4
5617, CHEM001BLPO, -0.25, 3
5618, CHEM001BLPO, 0.5563, 5
5619, CHEM001BLPO, 0.8016, 4
5620, CHEM001BLPO, 0.9413, 4
5621, CHEM001BLPO, -0.1154, 4
5622, CHEM001BLPO, 0.8998, 5
5623, CHEM001BLPO, 0.9493, 4
5624, CHEM001BLPO, 0.8689, 5
5625, CHEM001BLPO, 0.875, 4
5626, CHEM001BLPO, 0.2732, 5
5627, CHEM106  PO, 0.9486, 3
5628, CHEM106  PO, 0.9448, 3
5629, CHEM106  PO, 0.9809, 4
5630, CHEM106  PO, 0.9359, 4
5631, CHEM106  PO, 0.9821, 4
5632, CHEM106  PO, -0.3818, 3
5633, CHEM106  PO, 0.2762, 3
5634, CHEM106  PO, 0.7459, 3
5635, CHEM106  PO, 0.8276, 3
5636, CHEM110B PO, 0.9894, 4
5637, CHEM110B PO, 0.9774, 5
5638, CHEM110B PO, -0.4736, 3
5639, CHEM110B PO, 0.8359, 4
5640, CHEM110B PO, 0.9588, 5
5641, CHEM110B PO, 0.9599, 5
5642, CHEM110B PO, 0.7925, 2
5643, CHEM110B PO, -0.9217, 2
5644, CHEM110B PO, 0.3832, 5
5645, CHEM110B PO, 0.7656, 4
5646, CHEM110B PO, -0.09, 4
5647, CHEM110B PO, 0.4637, 5
5648, CHEM110B PO, 0.9775, 4
5649, CHEM110B PO, 0.9933, 3
5650, CHEM110B PO, -0.7425, 2
5651, CHEM110B PO, -0.7595, 5
5652, CHEM110B PO, 0.8235, 2
5653, CHEM110B PO, -0.7959, 3
5654, CHEM110B PO, 0.9705, 4
5655, CHEM110B PO, 0.9477, 5
5656, CHEM110B PO, 0.9747, 4
5657, CHEM110B PO, 0.902, 4
5658, CHEM110B PO, 0.9559, 4
5659, CHEM110B PO, 0.9713, 5
5660, CHEM110B PO, 0.8788, 2
5661, CHEM110B PO, -0.448, 1
5662, CHEM110B PO, 0.9136, 4
5663, CHEM110B PO, 0.9461, 4
5664, CHEM110B PO, -0.8984, 3
5665, CHEM110B PO, -0.9359, 1
5666, CHEM110B PO, -0.3152, 4
5667, CHEM110B PO, 0.4669, 3
5668, CHEM110B PO, 0.0341, 3
5669, CHEM110B PO, 0.8047, 4
5670, CHEM110B PO, 0.204, 3
5671, CHEM110B PO, -0.0525, 4
5672, CHEM110B PO, -0.6287, 2
5673, CHEM110B PO, 0.2346, 3
5674, CHEM110B PO, -0.5002, 3
5675, CHEM110B PO, 0.9583, 4
5676, CHEM110B PO, 0.7556, 4
5677, CHEM110B PO, -0.7197, 3
5678, CHEM110B PO, 0.5658, 4
5679, CHEM110B PO, 0.0516, 1
5680, CHEM110B PO, 0.0, 3
5681, CHEM110B PO, 0.8115, 5
5682, CHEM110B PO, 0.8248, 4
5683, CHEM110B PO, 0.3626, 4
5684, CHEM110B PO, 0.0772, 5
5685, CHEM110B PO, 0.6528, 5
5686, CHEM110B PO, -0.7391, 2
5687, CHEM110B PO, 0.3919, 3
5688, CHEM110B PO, -0.7684, 4
5689, CHEM110B PO, 0.0, 4
5690, CHEM110B PO, 0.7922, 3
5691, CHEM110B PO, -0.7154, 2
5692, CHEM110B PO, -0.033, 2
5693, CHEM110B PO, 0.0, 1
5694, CHEM110BLPO, 0.9354, 5
5695, CHEM110BLPO, 0.5859, 5
5696, CHEM110BLPO, 0.9151, 4
5697, CHEM110BLPO, 0.9783, 5
5698, CHEM110BLPO, 0.9076, 4
5699, CHEM110BLPO, 0.9073, 4
5700, CHEM110BLPO, 0.9493, 5
5701, CHEM110BLPO, 0.9704, 4
5702, CHEM110BLPO, 0.9041, 5
5703, CHEM110BLPO, 0.8878, 5
5704, CHEM110BLPO, 0.6486, 4
5705, CHEM110BLPO, 0.1272, 3
5706, CHEM110BLPO, 0.8622, 5
5707, CHEM110BLPO, 0.25, 4
5708, CHEM110BLPO, 0.7233, 4
5709, CHEM110BLPO, 0.9355, 5
5710, CHEM110BLPO, 0.9323, 5
5711, CHEM110BLPO, 0.7876, 5
5712, CHEM110BLPO, 0.3716, 5
5713, CHEM110BLPO, 0.8707, 4
5714, CHEM110BLPO, 0.7708, 4
5715, CHEM110BLPO, 0.2169, 3
5716, CHEM112  PO, 0.9958, 5
5717, CHEM156  PO, 0.9209, 3
5718, CHEM156  PO, 0.9899, 3
5719, CHEM156  PO, -0.3182, 2
5720, CHEM156  PO, 0.6798, 4
5721, CHEM156  PO, 0.1433, 3
5722, CHEM156  PO, 0.4767, 4
5723, CHEM156  PO, 0.8658, 4
5724, CHEM156  PO, -0.5025, 3
5725, CHEM156  PO, 0.9833, 3
5726, CHEM156  PO, -0.5423, 1
5727, CHEM156  PO, 0.9224, 3
5728, CHEM156  PO, 0.9172, 4
5729, CHEM158B PO, 0.9929, 3
5730, CHEM158B PO, 0.0516, 4
5731, CHEM158B PO, -0.2509, 3
5732, CHEM158B PO, 0.58, 1
5733, CHEM158B PO, -0.3875, 2
5734, CHEM158B PO, -0.8532, 2
5735, CHEM158B PO, 0.5789, 3
5736, CHEM158B PO, 0.7843, 2
5737, CHEM158B PO, 0.1502, 1
5738, CHEM158B PO, -0.815, 3
5739, CHEM158B PO, 0.9875, 5
5740, CHEM158B PO, -0.1779, 4
5741, CHEM158BLPO, 0.9359, 4
5742, CHEM162  PO, 0.8251, 4
5743, CHEM172  PO, 0.9955, 4
5744, CHEM172  PO, 0.8908, 5
5745, CHEM172  PO, 0.9359, 4
